source_file,material_name,material_abbreviation,section,property_name,value,unit,english,test_condition,comments,source_file_excel
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Thermal Properties,"CTE, linear",5,Âµm/m-Â°C,2.78 Âµin/in-Â°F,,in 0Â° and 90Â° direction,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Thermal Properties,Maximum Service Temperature,180,Â°C,356 Â°F,Air,long term,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Thermal Properties,Maximum Service Temperature,200,Â°C,392 Â°F,Air,short term,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Thermal Properties,"Glass Transition Temp, Tg",212,Â°C,413 Â°F,,,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Processing Properties,Drying Temperature,120,Â°C,248 Â°F,,,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Processing Properties,Dry Time,2.00 - 3.00,hour,2.00 - 3.00 hour,,,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Descriptive Properties,Areal weight finished product,345,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Descriptive Properties,Color,natural,,,,,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Descriptive Properties,Fiber architecture,Twill 2/2,,,,,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Descriptive Properties,Fiber areal weight,300,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Descriptive Properties,Fiber orientation,0-90Â°,,,,,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Descriptive Properties,Fiber type,Carbon HT 3k,,,,,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Descriptive Properties,Layers,7.95,,,,,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Descriptive Properties,Material widths,625x525,mm,,,,combined_material_data_1.xlsx
MaterialData_287742.pdf,"Ensinger TECATEC PEI CW50 PL S0001 natural - plate Polyetherimide, Carbon Fiber Reinforced",PEI +  50% Carbon Fiber,Descriptive Properties,Resin weight content,0.427,,,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Physical Properties,Density,1.9,g/cc,0.0686 lb/inÂ³,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Physical Properties,Filler Content,43,%,0.43,,Fiber Volume,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Tensile Strength,350,MPa,50800 psi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Tensile Modulus,21,GPa,3050 ksi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Flexural Strength,316,MPa,45800 psi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Flexural Modulus,20.8,GPa,3020 ksi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Shear Strength,26,MPa,3770 psi,,interlaminar; ISO 14130,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Shear Strength,54,MPa,7830 psi,,interplanar; ISO 14129,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,"CTE, linear",10,Âµm/m-Â°C,5.56 Âµin/in-Â°F,,in 0Â° and 90Â° direction,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,Melting Point,260,Â°C,500 Â°F,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,"Maximum Service Temperature, Air",110,Â°C,230 Â°F,,long term,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,"Maximum Service Temperature, Air",180,Â°C,356 Â°F,,short term,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,"Glass Transition Temp, Tg",47,Â°C,117 Â°F,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Processing Properties,Drying Temperature,80,Â°C,176 Â°F,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Processing Properties,Dry Time,6.00 - 8.00,hour,6.00 - 8.00 hour,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Areal weight finished product,449,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Color,black,,,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Fiber architecture,Twill 2/2,,,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Fiber areal weight,280,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Fiber type,E glass,,,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Material widths,1000,mm,,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Material widths,1270,mm,,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,ply thickness (consolidated),0.25,mm,,,,combined_material_data_1.xlsx
MaterialData_287743.pdf,"Ensinger TECATEC PA66 GF43 CP/IP/OS S0001 black Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Resin weight content,0.377,,,,,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Physical Properties,Density,1.9,g/cc,0.0686 lb/inÂ³,,,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Physical Properties,Filler Content,43,%,0.43,,Fiber Volume,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Tensile Strength,350,MPa,50800 psi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Tensile Modulus,21,GPa,3050 ksi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Flexural Strength,316,MPa,45800 psi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Flexural Modulus,20.8,GPa,3020 ksi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Shear Strength,65,MPa,9430 psi,,Interlaminar; ISO 14130,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Shear Strength,54,MPa,7830 psi,,Interplanar; ISO 14129,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,"CTE, linear",10,Âµm/m-Â°C,5.56 Âµin/in-Â°F,in 0Â° and 90Â° direction,,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,Melting Point,260,Â°C,500 Â°F,,,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,"Maximum Service Temperature, Air",110,Â°C,230 Â°F,,long term,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,"Maximum Service Temperature, Air",180,Â°C,356 Â°F,,short term,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,"Glass Transition Temp, Tg",47,Â°C,117 Â°F,,,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Areal weight finished product,449,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Color,black,,,,,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Fiber architecture,Plain 2/2,,,,,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Fiber areal weight,300,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Fiber orientation,0-90Â°,,,,,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Fiber type,E glass,,,,,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Layers,0.95,,,,,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Material widths,625525,mm,,,,combined_material_data_1.xlsx
MaterialData_287744.pdf,"Ensinger TECAATEC PA66 GW43 PL S0001 black - plate Nylon 66, Glass Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Resin weight content,0.377,,,,,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Physical Properties,Density,1.5,g/cc,0.0542 lb/inÂ³,,,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Physical Properties,Filler Content,50,%,0.5,,Fiber Volume,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Tensile Strength,650,MPa,94300 psi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Tensile Modulus,55,GPa,7980 ksi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Flexural Strength,630,MPa,91400 psi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Mechanical Properties,Flexural Modulus,42,GPa,6090 ksi,,ISO 14125,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,"CTE, linear",3,Âµm/m-Â°C,1.67 Âµin/in-Â°F,,in 0Â° and 90Â° direction,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,Melting Point,260,Â°C,500 Â°F,,DIN EN ISO 11357,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,"Maximum Service Temperature, Air",110,Â°C,230 Â°F,,long term,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,"Maximum Service Temperature, Air",180,Â°C,356 Â°F,,short term,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Thermal Properties,"Glass Transition Temp, Tg",47,Â°C,117 Â°F,,DIN EN ISO 11357,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Processing Properties,Drying Temperature,80,Â°C,176 Â°F,,,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Processing Properties,Dry Time,6.00 - 8.00,hour,6.00 - 8.00 hour,,,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Areal weight finished product,337,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Color,natural,,,,,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Fiber architecture,Twill 2/2,,,,,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Fiber areal weight,200,g/mÂ²,,,,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Fiber type,Carbon HT 3k,,,,,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Material widths,1000,mm,,,,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Material widths,1270,mm,,,,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,ply thickness (consolidated),0.2,mm,,,,combined_material_data_1.xlsx
MaterialData_287747.pdf,"Ensinger TECATEC PA66 CF50 CP/IP/OS S0001 natural Nylon 66, Carbon Fiber Reinforced",PA66 + 10% Glass Fiber,Descriptive Properties,Resin weight content,0.384,,,,,combined_material_data_1.xlsx
MaterialData_287748.pdf,"Ensinger TECATEC PA6 CF50 CP/IP/OS S0001 natural Nylon 6, Carbon Fiber Reinforced",PA6 + Carbon Fiber,Physical Properties,Density,1.5,g/cc,0.0542 lb/inÂ³,,,combined_material_data_1.xlsx
MaterialData_287748.pdf,"Ensinger TECATEC PA6 CF50 CP/IP/OS S0001 natural Nylon 6, Carbon Fiber Reinforced",PA6 + Carbon Fiber,Physical Properties,Filler Content,50,%,0.5,,Fiber Volume,combined_material_data_1.xlsx
MaterialData_287748.pdf,"Ensinger TECATEC PA6 CF50 CP/IP/OS S0001 natural Nylon 6, Carbon Fiber Reinforced",PA6 + Carbon Fiber,Mechanical Properties,Tensile Strength,620,MPa,89900 psi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287748.pdf,"Ensinger TECATEC PA6 CF50 CP/IP/OS S0001 natural Nylon 6, Carbon Fiber Reinforced",PA6 + Carbon Fiber,Mechanical Properties,Tensile Modulus,52,GPa,7540 ksi,,ISO 527-4,combined_material_data_1.xlsx
MaterialData_287748.pdf,"Ensinger TECATEC PA6 CF50 CP/IP/OS S0001 natural Nylon 6, Carbon Fiber Reinforced",PA6 + Carbon Fiber,Mechanical Properties,Flexural Strength,615,MPa,89200 psi,,ISO 14125,combined_material_data_1.xlsx
